Topic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE","District 19 Estimate","District 19 MOE","District 20 Estimate","District 20 MOE","District 21 Estimate","District 21 MOE","District 22 Estimate","District 22 MOE","District 23 Estimate","District 23 MOE","District 24 Estimate","District 24 MOE","District 25 Estimate","District 25 MOE","District 26 Estimate","District 26 MOE","District 27 Estimate","District 27 MOE"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",748596,"(+/- 4093 )",692827,"(+/- 7626 )",735989,"(+/- 9048 )",803239,"(+/- 13242 )",714097,"(+/- 15905 )",775788,"(+/- 8354 )",780686,"(+/- 13522 )",761339,"(+/- 4306 )",895420,"(+/- 20597 )",833355,"(+/- 18755 )",773810,"(+/- 12999 )",783980,"(+/- 8264 )",725859,"(+/- 7988 )",778192,"(+/- 14209 )",801233,"(+/- 20742 )",844441,"(+/- 13208 )",774295,"(+/- 13954 )",774684,"(+/- 10416 )",830268,"(+/- 13348 )",795737,"(+/- 13536 )",782162,"(+/- 11756 )",749028,"(+/- 10607 )",754589,"(+/- 8830 )",774833,"(+/- 18910 )",769122,"(+/- 15267 )",782022,"(+/- 16729 )",760416,"(+/- 16467 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",670399,"(+/- 7384 )",610009,"(+/- 8877 )",653133,"(+/- 10498 )",719818,"(+/- 15655 )",619190,"(+/- 15796 )",681903,"(+/- 10187 )",693270,"(+/- 12969 )",682249,"(+/- 8613 )",786958,"(+/- 20154 )",717176,"(+/- 19639 )",691298,"(+/- 13412 )",695873,"(+/- 9545 )",639864,"(+/- 9176 )",675324,"(+/- 13384 )",706163,"(+/- 18728 )",739048,"(+/- 14920 )",681093,"(+/- 14357 )",680274,"(+/- 12790 )",726095,"(+/- 13464 )",647923,"(+/- 15015 )",674985,"(+/- 15090 )",650210,"(+/- 10175 )",676441,"(+/- 10651 )",613166,"(+/- 14565 )",627204,"(+/- 15593 )",654973,"(+/- 15550 )",653483,"(+/- 16921 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",516795,"(+/- 10660 )",438990,"(+/- 12301 )",488461,"(+/- 12089 )",603594,"(+/- 15660 )",405334,"(+/- 15095 )",481149,"(+/- 10068 )",551704,"(+/- 12390 )",509359,"(+/- 11931 )",550777,"(+/- 16927 )",523498,"(+/- 19417 )",456310,"(+/- 12400 )",489033,"(+/- 11700 )",456082,"(+/- 9469 )",484314,"(+/- 13489 )",514727,"(+/- 16099 )",559411,"(+/- 14267 )",443244,"(+/- 12714 )",496865,"(+/- 14460 )",533832,"(+/- 14782 )",420202,"(+/- 12302 )",490464,"(+/- 13624 )",493400,"(+/- 12154 )",514506,"(+/- 12743 )",352786,"(+/- 13522 )",398672,"(+/- 15150 )",427771,"(+/- 13578 )",469107,"(+/- 16309 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",270462,"(+/- 8199 )",281940,"(+/- 9581 )",256306,"(+/- 10312 )",220165,"(+/- 10489 )",286515,"(+/- 14039 )",320699,"(+/- 9424 )",208274,"(+/- 8758 )",311406,"(+/- 9298 )",334992,"(+/- 14231 )",257537,"(+/- 12003 )",424088,"(+/- 11174 )",323249,"(+/- 8659 )",278469,"(+/- 9755 )",246449,"(+/- 9776 )",278372,"(+/- 13576 )",329327,"(+/- 10057 )",410143,"(+/- 10884 )",303927,"(+/- 11126 )",369332,"(+/- 9060 )",281260,"(+/- 13506 )",296568,"(+/- 10672 )",238368,"(+/- 8738 )",216080,"(+/- 11338 )",288018,"(+/- 13571 )",276113,"(+/- 11771 )",264913,"(+/- 10967 )",217492,"(+/- 7933 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",78197,"(+/- 6287 )",82818,"(+/- 6152 )",82856,"(+/- 8592 )",83421,"(+/- 8888 )",94907,"(+/- 7558 )",93885,"(+/- 7789 )",87416,"(+/- 8654 )",79090,"(+/- 7777 )",108462,"(+/- 10162 )",116179,"(+/- 11977 )",82512,"(+/- 7308 )",88107,"(+/- 7093 )",85995,"(+/- 5930 )",102868,"(+/- 8192 )",95070,"(+/- 8382 )",105393,"(+/- 8205 )",93202,"(+/- 10044 )",94410,"(+/- 11033 )",104173,"(+/- 7952 )",147814,"(+/- 10592 )",107177,"(+/- 8189 )",98818,"(+/- 9891 )",78148,"(+/- 8490 )",161667,"(+/- 10356 )",141918,"(+/- 9599 )",127049,"(+/- 8316 )",106933,"(+/- 9254 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years",176899,"(+/- 1942 )",153079,"(+/- 4328 )",171793,"(+/- 4392 )",182699,"(+/- 6411 )",180201,"(+/- 7302 )",149533,"(+/- 4246 )",168776,"(+/- 6259 )",146032,"(+/- 2615 )",211458,"(+/- 9320 )",212712,"(+/- 7763 )",128681,"(+/- 5721 )",162530,"(+/- 3953 )",123517,"(+/- 3561 )",182439,"(+/- 7490 )",190875,"(+/- 11244 )",170101,"(+/- 7753 )",146060,"(+/- 7328 )",147636,"(+/- 5400 )",145213,"(+/- 5892 )",203991,"(+/- 9682 )",150637,"(+/- 7083 )",141810,"(+/- 6675 )",173641,"(+/- 7875 )",184242,"(+/- 9597 )",156207,"(+/- 7120 )",185003,"(+/- 7608 )",142593,"(+/- 6960 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",9433,"(+/- 2053 )",11087,"(+/- 2600 )",13815,"(+/- 3537 )",11736,"(+/- 3110 )",12062,"(+/- 3763 )",11430,"(+/- 2752 )",9695,"(+/- 2416 )",10813,"(+/- 3064 )",16130,"(+/- 4063 )",17712,"(+/- 3894 )",10880,"(+/- 3337 )",9815,"(+/- 2129 )",7441,"(+/- 2061 )",9799,"(+/- 2512 )",12036,"(+/- 2933 )",18121,"(+/- 3153 )",13527,"(+/- 3645 )",14524,"(+/- 4647 )",13405,"(+/- 2940 )",19428,"(+/- 4223 )",11106,"(+/- 2295 )",13097,"(+/- 3455 )",10996,"(+/- 3663 )",18828,"(+/- 2843 )",12999,"(+/- 3185 )",11548,"(+/- 2464 )",7581,"(+/- 2274 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",8.3,"(+/- 1.2 )",9.7,"(+/- 1.4 )",10.0,"(+/- 1.6 )",5.8,"(+/- 1.0 )",17.4,"(+/- 1.7 )",7.4,"(+/- 1.0 )",8.0,"(+/- 1.1 )",6.8,"(+/- 1.3 )",10.2,"(+/- 1.4 )",12.7,"(+/- 1.6 )",9.1,"(+/- 1.2 )",8.1,"(+/- 1.1 )",8.4,"(+/- 1.1 )",12.1,"(+/- 1.5 )",10.6,"(+/- 1.2 )",7.8,"(+/- 1.1 )",9.7,"(+/- 1.2 )",6.4,"(+/- 1.0 )",7.1,"(+/- 1.2 )",15.0,"(+/- 1.8 )",8.3,"(+/- 1.2 )",6.5,"(+/- 1.2 )",8.3,"(+/- 1.3 )",17.5,"(+/- 1.6 )",12.3,"(+/- 1.5 )",12.1,"(+/- 1.3 )",10.1,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",14.6,"(+/- 2.5 )",16.9,"(+/- 2.8 )",15.9,"(+/- 3.1 )",7.4,"(+/- 1.7 )",27.7,"(+/- 3.3 )",13.6,"(+/- 2.5 )",13.6,"(+/- 2.4 )",11.5,"(+/- 2.8 )",16.7,"(+/- 2.8 )",20.2,"(+/- 3.0 )",19.0,"(+/- 3.2 )",12.5,"(+/- 1.9 )",15.3,"(+/- 2.6 )",17.9,"(+/- 2.4 )",16.1,"(+/- 2.5 )",15.1,"(+/- 3.0 )",21.1,"(+/- 3.2 )",8.5,"(+/- 2.2 )",13.1,"(+/- 2.9 )",22.7,"(+/- 3.0 )",13.0,"(+/- 2.4 )",9.4,"(+/- 2.1 )",11.0,"(+/- 2.0 )",25.9,"(+/- 3.0 )",18.8,"(+/- 2.9 )",16.2,"(+/- 2.4 )",12.6,"(+/- 2.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",15.9,"(+/- 5.7 )",15.4,"(+/- 6.7 )",19.3,"(+/- 7.1 )",6.9,"(+/- 3.9 )",32.4,"(+/- 6.9 )",13.0,"(+/- 7.3 )",14.1,"(+/- 6.0 )",11.7,"(+/- 6.1 )",13.9,"(+/- 5.6 )",13.1,"(+/- 5.5 )",16.4,"(+/- 8.4 )",16.3,"(+/- 5.3 )",24.8,"(+/- 9.4 )",16.1,"(+/- 5.3 )",16.6,"(+/- 6.0 )",8.5,"(+/- 4.5 )",20.8,"(+/- 7.4 )",4.0,"(+/- 2.7 )",9.7,"(+/- 4.7 )",27.3,"(+/- 8.5 )",10.6,"(+/- 4.9 )",8.7,"(+/- 5.5 )",10.4,"(+/- 5.3 )",23.7,"(+/- 6.9 )",16.5,"(+/- 7.3 )",9.9,"(+/- 4.4 )",9.7,"(+/- 4.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",4.1,"(+/- 1.0 )",5.2,"(+/- 1.0 )",4.9,"(+/- 1.0 )",3.3,"(+/- 0.9 )",8.0,"(+/- 2.1 )",3.7,"(+/- 0.8 )",4.9,"(+/- 1.0 )",4.2,"(+/- 1.1 )",5.6,"(+/- 1.4 )",8.1,"(+/- 1.6 )",5.5,"(+/- 1.0 )",5.0,"(+/- 1.0 )",3.9,"(+/- 0.9 )",6.8,"(+/- 1.5 )",6.3,"(+/- 1.2 )",4.9,"(+/- 0.9 )",6.4,"(+/- 1.0 )",4.3,"(+/- 0.9 )",4.5,"(+/- 1.0 )",8.4,"(+/- 1.7 )",5.4,"(+/- 1.1 )",4.5,"(+/- 1.1 )",5.7,"(+/- 1.4 )",10.6,"(+/- 1.5 )",7.0,"(+/- 1.4 )",7.5,"(+/- 1.4 )",7.1,"(+/- 1.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",6.9,"(+/- 2.5 )",7.8,"(+/- 2.2 )",6.3,"(+/- 2.1 )",3.6,"(+/- 1.4 )",14.1,"(+/- 4.0 )",5.8,"(+/- 2.3 )",9.0,"(+/- 2.4 )",5.0,"(+/- 2.5 )",8.2,"(+/- 2.4 )",12.7,"(+/- 3.5 )",10.2,"(+/- 3.2 )",5.5,"(+/- 1.5 )",5.1,"(+/- 2.4 )",7.7,"(+/- 2.3 )",7.9,"(+/- 2.1 )",8.5,"(+/- 2.7 )",13.8,"(+/- 3.6 )",3.5,"(+/- 1.5 )",6.4,"(+/- 2.3 )",11.6,"(+/- 3.3 )",5.8,"(+/- 1.9 )",4.8,"(+/- 1.8 )",5.2,"(+/- 2.0 )",15.1,"(+/- 3.3 )",9.3,"(+/- 2.5 )",6.6,"(+/- 2.0 )",7.7,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",4.3,"(+/- 4.2 )",6.2,"(+/- 5.7 )",8.9,"(+/- 6.1 )",1.7,"(+/- 1.8 )",11.3,"(+/- 8.0 )",0.0,"(+/- 3.4 )",12.9,"(+/- 7.8 )",6.6,"(+/- 7.3 )",3.7,"(+/- 3.6 )",8.5,"(+/- 5.2 )",3.2,"(+/- 2.6 )",8.8,"(+/- 4.5 )",3.0,"(+/- 2.6 )",3.0,"(+/- 2.5 )",5.7,"(+/- 3.9 )",5.2,"(+/- 5.2 )",17.4,"(+/- 9.8 )",0.9,"(+/- 1.2 )",3.0,"(+/- 2.7 )",7.3,"(+/- 6.1 )",4.3,"(+/- 4.0 )",3.8,"(+/- 3.9 )",5.5,"(+/- 4.1 )",9.7,"(+/- 6.6 )",5.7,"(+/- 4.3 )",3.4,"(+/- 3.0 )",6.8,"(+/- 4.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no husband present",24.6,"(+/- 3.9 )",25.4,"(+/- 5.0 )",28.9,"(+/- 5.7 )",17.7,"(+/- 4.5 )",33.7,"(+/- 3.2 )",22.0,"(+/- 4.8 )",17.4,"(+/- 4.0 )",19.5,"(+/- 4.5 )",23.5,"(+/- 3.7 )",28.3,"(+/- 5.3 )",25.1,"(+/- 5.5 )",20.9,"(+/- 3.6 )",18.6,"(+/- 3.4 )",29.1,"(+/- 3.6 )",25.8,"(+/- 4.2 )",21.4,"(+/- 4.9 )",25.9,"(+/- 5.2 )",16.9,"(+/- 4.4 )",20.4,"(+/- 5.3 )",24.8,"(+/- 3.7 )",19.8,"(+/- 4.0 )",12.9,"(+/- 3.6 )",18.3,"(+/- 3.9 )",27.7,"(+/- 3.5 )",27.0,"(+/- 4.2 )",25.3,"(+/- 3.8 )",19.5,"(+/- 4.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",34.3,"(+/- 5.8 )",35.8,"(+/- 7.4 )",37.8,"(+/- 8.0 )",20.3,"(+/- 5.6 )",43.9,"(+/- 4.8 )",31.2,"(+/- 7.1 )",22.4,"(+/- 6.1 )",27.2,"(+/- 6.8 )",32.9,"(+/- 6.0 )",36.4,"(+/- 6.6 )",37.2,"(+/- 7.4 )",31.9,"(+/- 5.4 )",26.8,"(+/- 5.5 )",39.5,"(+/- 5.0 )",35.3,"(+/- 5.9 )",31.3,"(+/- 7.4 )",34.9,"(+/- 7.7 )",21.8,"(+/- 6.6 )",30.5,"(+/- 7.7 )",33.3,"(+/- 5.4 )",31.0,"(+/- 7.1 )",19.3,"(+/- 5.9 )",27.0,"(+/- 6.4 )",36.5,"(+/- 4.8 )",37.8,"(+/- 6.5 )",37.5,"(+/- 6.3 )",28.2,"(+/- 6.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",40.2,"(+/- 13.8 )",45.6,"(+/- 19.3 )",51.8,"(+/- 18.1 )",21.0,"(+/- 15.9 )",55.3,"(+/- 12.3 )",40.2,"(+/- 23.2 )",19.8,"(+/- 11.8 )",22.7,"(+/- 17.1 )",39.3,"(+/- 15.0 )",29.4,"(+/- 17.1 )",34.0,"(+/- 19.2 )",51.9,"(+/- 17.5 )",61.7,"(+/- 18.9 )",42.0,"(+/- 12.5 )",48.1,"(+/- 14.9 )",17.8,"(+/- 11.9 )",20.0,"(+/- 16.4 )",25.5,"(+/- 20.1 )",21.2,"(+/- 18.4 )",45.8,"(+/- 14.4 )",29.2,"(+/- 16.3 )",19.8,"(+/- 19.3 )",23.7,"(+/- 16.5 )",43.6,"(+/- 13.5 )",47.2,"(+/- 18.8 )",26.1,"(+/- 14.8 )",24.4,"(+/- 15.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",12.5,"(+/- 1.3 )",15.0,"(+/- 1.5 )",16.1,"(+/- 1.4 )",8.3,"(+/- 0.9 )",22.6,"(+/- 1.7 )",12.1,"(+/- 1.0 )",12.9,"(+/- 1.3 )",10.4,"(+/- 1.3 )",13.4,"(+/- 1.5 )",16.9,"(+/- 1.7 )",12.6,"(+/- 1.1 )",11.6,"(+/- 1.1 )",12.3,"(+/- 1.0 )",16.3,"(+/- 1.4 )",14.2,"(+/- 1.3 )",11.7,"(+/- 1.3 )",14.4,"(+/- 1.1 )",9.8,"(+/- 1.0 )",11.3,"(+/- 1.3 )",19.1,"(+/- 1.9 )",10.6,"(+/- 1.1 )",9.5,"(+/- 1.0 )",11.6,"(+/- 1.3 )",21.0,"(+/- 1.6 )",14.7,"(+/- 1.5 )",14.2,"(+/- 1.3 )",13.1,"(+/- 1.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",18.3,"(+/- 3.1 )",20.6,"(+/- 3.7 )",20.0,"(+/- 3.2 )",9.8,"(+/- 2.3 )",31.3,"(+/- 4.0 )",15.7,"(+/- 2.7 )",17.0,"(+/- 3.1 )",13.2,"(+/- 3.6 )",19.6,"(+/- 3.0 )",26.1,"(+/- 4.0 )",20.9,"(+/- 3.9 )",15.0,"(+/- 2.3 )",18.0,"(+/- 2.9 )",22.3,"(+/- 3.0 )",21.1,"(+/- 3.5 )",19.0,"(+/- 3.8 )",25.6,"(+/- 3.2 )",10.7,"(+/- 2.8 )",17.7,"(+/- 3.6 )",28.8,"(+/- 4.5 )",16.2,"(+/- 3.2 )",11.1,"(+/- 2.5 )",13.9,"(+/- 3.1 )",33.7,"(+/- 3.7 )",22.3,"(+/- 3.6 )",20.2,"(+/- 3.3 )",13.3,"(+/- 2.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",17.7,"(+/- 3.1 )",20.1,"(+/- 3.8 )",19.5,"(+/- 3.3 )",9.4,"(+/- 2.4 )",31.0,"(+/- 4.0 )",15.3,"(+/- 2.7 )",16.6,"(+/- 3.1 )",12.6,"(+/- 3.5 )",18.6,"(+/- 3.0 )",26.1,"(+/- 4.0 )",20.7,"(+/- 3.9 )",14.6,"(+/- 2.2 )",17.7,"(+/- 2.9 )",21.7,"(+/- 3.0 )",20.8,"(+/- 3.5 )",18.4,"(+/- 3.9 )",25.1,"(+/- 3.2 )",10.6,"(+/- 2.8 )",17.2,"(+/- 3.8 )",28.6,"(+/- 4.5 )",16.1,"(+/- 3.3 )",11.0,"(+/- 2.4 )",13.7,"(+/- 3.1 )",33.5,"(+/- 3.7 )",22.2,"(+/- 3.5 )",19.9,"(+/- 3.3 )",13.1,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",21.9,"(+/- 5.0 )",17.3,"(+/- 4.3 )",25.8,"(+/- 6.1 )",11.6,"(+/- 3.5 )",36.8,"(+/- 5.3 )",16.6,"(+/- 5.1 )",18.8,"(+/- 5.2 )",13.1,"(+/- 5.5 )",16.6,"(+/- 4.5 )",26.2,"(+/- 5.6 )",25.3,"(+/- 6.3 )",19.6,"(+/- 4.2 )",24.7,"(+/- 5.5 )",24.6,"(+/- 4.4 )",27.1,"(+/- 5.9 )",17.7,"(+/- 5.0 )",27.9,"(+/- 6.1 )",8.7,"(+/- 4.0 )",20.0,"(+/- 5.6 )",33.0,"(+/- 6.1 )",18.0,"(+/- 4.3 )",11.1,"(+/- 4.0 )",13.9,"(+/- 4.4 )",33.8,"(+/- 5.0 )",24.2,"(+/- 6.3 )",19.7,"(+/- 4.3 )",12.8,"(+/- 4.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",16.1,"(+/- 3.1 )",21.0,"(+/- 4.3 )",17.3,"(+/- 3.0 )",8.5,"(+/- 2.4 )",28.8,"(+/- 4.3 )",14.9,"(+/- 2.8 )",15.9,"(+/- 3.3 )",12.5,"(+/- 3.4 )",19.4,"(+/- 3.4 )",26.1,"(+/- 4.4 )",19.2,"(+/- 3.9 )",13.0,"(+/- 2.5 )",15.0,"(+/- 2.9 )",20.4,"(+/- 3.2 )",18.5,"(+/- 3.5 )",18.6,"(+/- 4.0 )",24.2,"(+/- 3.7 )",11.1,"(+/- 3.1 )",16.2,"(+/- 3.8 )",26.7,"(+/- 4.9 )",15.4,"(+/- 3.5 )",11.0,"(+/- 2.6 )",13.6,"(+/- 3.4 )",33.3,"(+/- 4.1 )",21.4,"(+/- 3.5 )",20.0,"(+/- 3.5 )",13.2,"(+/- 2.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",10.9,"(+/- 1.1 )",13.6,"(+/- 1.2 )",15.1,"(+/- 1.2 )",7.9,"(+/- 0.8 )",19.9,"(+/- 1.3 )",11.3,"(+/- 0.9 )",11.9,"(+/- 1.0 )",9.8,"(+/- 1.0 )",11.6,"(+/- 1.3 )",14.0,"(+/- 1.3 )",11.1,"(+/- 0.9 )",10.8,"(+/- 1.1 )",11.2,"(+/- 0.8 )",14.6,"(+/- 1.2 )",12.2,"(+/- 1.0 )",10.0,"(+/- 0.9 )",12.0,"(+/- 1.0 )",9.6,"(+/- 0.9 )",10.1,"(+/- 1.1 )",16.1,"(+/- 1.4 )",9.3,"(+/- 1.0 )",9.2,"(+/- 0.9 )",11.0,"(+/- 1.2 )",17.3,"(+/- 1.3 )",13.0,"(+/- 1.3 )",12.4,"(+/- 1.0 )",13.1,"(+/- 1.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",6.9,"(+/- 1.5 )",7.6,"(+/- 1.2 )",10.0,"(+/- 1.5 )",7.8,"(+/- 1.6 )",13.0,"(+/- 2.0 )",8.6,"(+/- 1.2 )",7.2,"(+/- 1.2 )",7.3,"(+/- 1.3 )",11.4,"(+/- 1.8 )",12.0,"(+/- 2.0 )",7.7,"(+/- 1.0 )",10.2,"(+/- 1.4 )",10.5,"(+/- 1.4 )",12.3,"(+/- 1.8 )",10.9,"(+/- 2.0 )",7.8,"(+/- 1.1 )",7.9,"(+/- 1.2 )",9.5,"(+/- 1.5 )",8.0,"(+/- 1.3 )",17.2,"(+/- 2.2 )",10.0,"(+/- 1.6 )",9.7,"(+/- 1.7 )",15.5,"(+/- 2.6 )",22.8,"(+/- 2.7 )",14.9,"(+/- 2.1 )",16.4,"(+/- 2.4 )",20.8,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",9.7,"(+/- 1.5 )",11.3,"(+/- 1.6 )",11.0,"(+/- 1.5 )",5.8,"(+/- 1.2 )",18.8,"(+/- 2.0 )",8.3,"(+/- 1.2 )",9.3,"(+/- 1.5 )",7.5,"(+/- 1.5 )",11.6,"(+/- 1.6 )",15.4,"(+/- 2.0 )",10.5,"(+/- 1.3 )",8.6,"(+/- 1.2 )",9.1,"(+/- 1.2 )",13.3,"(+/- 1.7 )",12.1,"(+/- 1.5 )",9.6,"(+/- 1.6 )",11.9,"(+/- 1.3 )",6.7,"(+/- 1.1 )",8.6,"(+/- 1.5 )",17.3,"(+/- 2.2 )",8.6,"(+/- 1.3 )",6.7,"(+/- 1.2 )",8.2,"(+/- 1.5 )",18.7,"(+/- 1.8 )",12.3,"(+/- 1.6 )",12.0,"(+/- 1.4 )",9.7,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",23.9,"(+/- 2.5 )",29.8,"(+/- 2.6 )",34.3,"(+/- 2.5 )",18.3,"(+/- 2.2 )",34.5,"(+/- 2.0 )",25.8,"(+/- 2.1 )",24.2,"(+/- 2.2 )",21.5,"(+/- 1.9 )",22.4,"(+/- 2.8 )",23.6,"(+/- 2.5 )",21.3,"(+/- 1.9 )",22.9,"(+/- 1.9 )",20.3,"(+/- 1.8 )",25.2,"(+/- 1.8 )",23.3,"(+/- 2.1 )",19.8,"(+/- 1.8 )",24.8,"(+/- 2.6 )",21.3,"(+/- 2.4 )",21.5,"(+/- 2.4 )",27.5,"(+/- 2.6 )",17.8,"(+/- 2.1 )",17.9,"(+/- 1.6 )",27.2,"(+/- 2.8 )",31.4,"(+/- 2.8 )",28.7,"(+/- 3.0 )",29.9,"(+/- 2.9 )",25.4,"(+/- 2.3 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",185262,"(+/- 4955 )",167658,"(+/- 6277 )",209601,"(+/- 6265 )",192140,"(+/- 6308 )",197862,"(+/- 8515 )",158046,"(+/- 6297 )",213935,"(+/- 8833 )",154999,"(+/- 4675 )",217301,"(+/- 11826 )",214779,"(+/- 9317 )",126299,"(+/- 6718 )",164752,"(+/- 4505 )",129181,"(+/- 4788 )",198876,"(+/- 8633 )",193255,"(+/- 10121 )",166715,"(+/- 7439 )",136700,"(+/- 7117 )",159004,"(+/- 6592 )",147909,"(+/- 6787 )",213460,"(+/- 9917 )",165527,"(+/- 8199 )",154048,"(+/- 7018 )",193374,"(+/- 8756 )",204514,"(+/- 8371 )",173373,"(+/- 7651 )",204528,"(+/- 9165 )",168584,"(+/- 8294 )"
Education,"School Enrollment","Nursery school, preschool",11738,"(+/- 2202 )",11623,"(+/- 1988 )",9601,"(+/- 1853 )",13314,"(+/- 1998 )",9870,"(+/- 1712 )",10106,"(+/- 1742 )",11663,"(+/- 1904 )",13343,"(+/- 3575 )",12938,"(+/- 2632 )",15322,"(+/- 2897 )",7088,"(+/- 1536 )",9681,"(+/- 1876 )",9664,"(+/- 1897 )",13531,"(+/- 2405 )",12553,"(+/- 2387 )",9852,"(+/- 1801 )",6292,"(+/- 1456 )",8965,"(+/- 2129 )",7821,"(+/- 1621 )",15039,"(+/- 2503 )",12166,"(+/- 2234 )",13315,"(+/- 2108 )",11740,"(+/- 1961 )",16734,"(+/- 2885 )",12720,"(+/- 2562 )",12630,"(+/- 2231 )",13063,"(+/- 2690 )"
Education,"School Enrollment",Kindergarten,9545,"(+/- 2010 )",8638,"(+/- 2112 )",9443,"(+/- 2305 )",10489,"(+/- 1768 )",10362,"(+/- 1746 )",6016,"(+/- 1409 )",8203,"(+/- 1395 )",7185,"(+/- 1661 )",11674,"(+/- 2757 )",10567,"(+/- 1967 )",7432,"(+/- 1687 )",7521,"(+/- 1345 )",8746,"(+/- 1551 )",9646,"(+/- 1919 )",9744,"(+/- 2097 )",5917,"(+/- 1558 )",6428,"(+/- 1449 )",9119,"(+/- 2170 )",8851,"(+/- 1959 )",8966,"(+/- 1820 )",7448,"(+/- 1799 )",6730,"(+/- 1631 )",9841,"(+/- 2248 )",10401,"(+/- 1826 )",6353,"(+/- 1594 )",9353,"(+/- 1673 )",7860,"(+/- 1529 )"
Education,"School Enrollment","Elementary school (grades 1-8)",76639,"(+/- 3114 )",65487,"(+/- 3532 )",70909,"(+/- 3572 )",74557,"(+/- 4048 )",77249,"(+/- 4273 )",65577,"(+/- 3074 )",65995,"(+/- 4512 )",62906,"(+/- 3107 )",89481,"(+/- 5580 )",91846,"(+/- 5145 )",53486,"(+/- 3686 )",70669,"(+/- 3129 )",49926,"(+/- 2989 )",75726,"(+/- 5269 )",80474,"(+/- 6417 )",76460,"(+/- 5437 )",63402,"(+/- 4621 )",63749,"(+/- 5034 )",60810,"(+/- 4609 )",84937,"(+/- 6277 )",64050,"(+/- 5169 )",59725,"(+/- 5061 )",75126,"(+/- 5201 )",75578,"(+/- 4805 )",64997,"(+/- 4752 )",77257,"(+/- 4303 )",61916,"(+/- 4753 )"
